name,gender,age,code,jobs
周展,女,57,000668,独立董事
周德元,男,71,000668,独立董事
谢冠宏,男,56,002655,董事长/董事
赵政辉,男,-1,002655,董事
牛占岭,男,50,002655,董事
章调占,男,-1,002655,董事
邱士嘉,男,43,002655,董事
张林林,,-1,002655,董事
张志学,男,51,002655,独立董事
王立彦,男,61,002655,独立董事
杨步湘,男,43,002655,独立董事
黄建军,男,54,600331,董事长/董事
王延俊,男,45,600331,董事
帅巍,男,44,600331,董事
刘军,男,36,600331,董事
周佑乐,男,65,600331,董事
张必书,男,49,600331,董事
王仁平,男,48,600331,独立董事
杨天均,男,67,600331,独立董事
周建,男,54,600331,独立董事
徐永平,男,54,002205,董事长/董事
卢兆东,男,45,002205,董事
刘崇生,男,61,002205,董事
姜少波,男,48,002205,董事
陈彤,男,50,002205,独立董事
汤洋,女,50,002205,独立董事
邓峰,男,48,002205,独立董事
胡波,男,53,002710,董事长/董事
韩小红,女,51,002710,董事
韩圣群,男,46,002710,董事
王岑,男,45,002710,董事
王霖,男,50,002710,董事
李宏伟,男,56,002710,董事
于中一,男,74,002710,独立董事
杨镜,男,79,002710,独立董事
张宏久,男,64,002710,独立董事
赵文斌,男,44,600624,董事长/董事
孔爱国,男,51,600624,董事
周曦,男,45,600624,董事
应炳兴,男,62,600624,董事
郑卫军,男,51,600624,独立董事
王仁荣,男,51,600624,独立董事
邵俊,男,50,600624,独立董事
林荣滨,男,50,300282,董事长/董事
张昌楠,男,46,300282,副董事长/董事
梁川,男,45,300282,副董事长/董事
张辉,男,34,300282,董事
陈赛芝,女,54,300282,独立董事
陈金山,男,50,300282,独立董事
刘胤宏,男,41,300282,独立董事
许开华,男,52,002340,董事长/董事
王敏,女,59,002340,董事
张旸,男,39,002340,董事
陈星题,男,56,002340,董事
李映照,男,56,002340,独立董事
吴树阶,男,56,002340,独立董事
刘训峰,男,53,900909,董事长/董事
王霞,女,55,900909,董事
黄岱列,男,59,900909,董事
张逸民,男,63,900909,独立董事
沈启棠,男,67,900909,独立董事
段祺华,男,62,900909,独立董事
吴光胜,男,39,000687,董事长/董事
潘忠祥,男,59,000687,副董事长/董事
张沈卫,男,43,000687,董事
赵术开,男,42,000687,董事
曹健,男,62,000687,独立董事
谢维信,男,77,000687,独立董事
张玉川,男,60,000687,独立董事
陈阿裕,男,56,603008,董事长/董事
沈冬良,男,47,603008,副董事长/董事
杨刚,男,40,603008,董事
周伟成,男,54,603008,董事
何美云,女,54,603008,独立董事
何元福,男,63,603008,独立董事
陈悦天,男,32,603008,独立董事
于德翔,男,54,300001,董事长/董事
宋国峰,男,46,300001,副董事长/董事
屈东明,男,42,300001,董事
陈忠强,男,45,300001,董事
李振生,男,74,300001,董事
简兴福,男,68,300001,董事
孙建强,男,54,300001,独立董事
郑晓明,男,52,300001,独立董事
井润田,男,47,300001,独立董事
吴厚刚,男,54,002069,董事长/董事
梁峻,男,39,002069,董事
邹建,男,47,002069,董事
王涛,男,50,002069,董事
赵志年,男,59,002069,董事
罗伟新,男,40,002069,董事
丛锦秀,女,50,002069,独立董事
陈本洲,男,55,002069,独立董事
吴晓巍,男,61,002069,独立董事
陈树文,男,63,002069,独立董事
吴子文,男,53,002593,董事长/董事
吴志良,男,45,002593,董事
黄学诚,男,55,002593,董事
吴伟源,男,31,002593,董事
黄健雄,男,54,002593,独立董事
何璐婧,女,35,002593,独立董事
王凤洲,男,58,002593,独立董事
葛航,男,55,300451,董事长/董事
张吕峥,男,47,300451,董事
胡燕,女,41,300451,董事
李寒穷,女,41,300451,董事
赵晔,女,47,300451,董事
应晶,男,47,300451,董事
江乾坤,男,44,300451,独立董事
杨建刚,男,59,300451,独立董事
凌云,男,56,300451,独立董事
王佳,女,49,002439,董事长/董事
齐舰,男,58,002439,副董事长/董事
严立,男,50,002439,董事
张媛,女,45,002439,董事
郑洪涛,男,52,002439,独立董事
王峰娟,女,49,002439,独立董事
曾军,男,50,002439,独立董事
杨秀彪,男,47,000404,董事长/董事
朱金松,男,70,000404,董事
史强,男,50,000404,董事
王光全,男,44,000404,董事
何心坦,男,38,000404,董事
寇化梦,男,48,000404,董事
李余利,女,51,000404,独立董事
唐英凯,男,48,000404,独立董事
张蕊,女,56,000404,独立董事
李树朋,男,55,000957,董事长/董事
宓保伦,男,49,000957,副董事长/董事
囤金军,男,49,000957,董事
贾开潜,男,48,000957,董事
孔祥云,男,55,000957,董事
刘峰,男,45,000957,董事
郑明俊,男,50,000957,独立董事
檀长银,男,49,000957,独立董事
宿玉海,男,54,000957,独立董事
袁汉源,男,56,000812,董事局主席/董事
李璟,男,55,000812,董事局副主席/董事
李国桥,男,54,000812,董事局副主席/董事
熊汉城,男,54,000812,董事
赵天骄,男,41,000812,董事
王毓亮,男,57,000812,董事
刘书锦,男,49,000812,独立董事
王周户,男,58,000812,独立董事
张敬,男,64,000812,独立董事
陈戌源,男,62,600018,董事长/董事
白景涛,男,53,600018,副董事长/董事
严俊,男,50,600018,董事
王尔璋,男,57,600018,董事
郑少平,男,55,600018,董事
管一民,男,68,600018,独立董事
杜永成,男,69,600018,独立董事
李轶梵,男,51,600018,独立董事
庄晓晴,女,47,600018,职工董事
黄巧灵,男,60,300144,董事长/董事
张建坤,男,54,300144,董事
张娴,女,44,300144,董事
商玲霞,女,43,300144,董事
刘岩,男,46,300144,董事
黄巧龙,男,58,300144,董事
何思源,男,71,300144,独立董事
兰克,男,67,300144,独立董事
俞勤宜,女,38,300144,独立董事
车轼,男,58,002086,董事长/董事
李兴祥,男,56,002086,副董事长/董事
战淑萍,女,62,002086,董事
赵玉山,男,65,002086,董事
于深基,男,77,002086,董事
李存明,男,56,002086,董事
刘保玉,男,55,002086,独立董事
王全宁,男,49,002086,独立董事
张荣庆,男,62,002086,独立董事
王力民,男,55,600448,董事长/董事
闫英山,男,46,600448,董事
刘水超,男,40,600448,董事
赵玉忠,男,49,600448,董事
周永刚,男,48,600448,董事
陈宝军,男,56,600448,董事
尹苑生,男,52,600448,独立董事
王瑞,男,58,600448,独立董事
魏长进,男,63,600448,独立董事
何勇,男,58,000541,董事长/董事
庄坚毅,男,67,000541,副董事长/董事
刘醒明,男,56,000541,董事
程科,男,44,000541,董事
黄志勇,男,49,000541,董事
戚思胤,男,38,000541,董事
卢锐,男,43,000541,独立董事
张楠,女,69,000541,独立董事
吕巍,男,54,000541,独立董事
陈杰,男,53,002252,董事长/董事
黄凯,男,74,002252,副董事长/董事
徐俊,男,54,002252,董事
Tommy Trong Hoang,男,51,002252,董事
郑跃文,男,56,002252,董事
周志平,男,60,002252,独立董事
谭劲松,男,53,002252,独立董事
薛镭,男,58,002252,独立董事
竺晓东,男,39,600366,董事长/董事
毛应才,男,51,600366,董事
朱建康,男,46,600366,董事
徐文正,男,49,600366,董事
陈阿三,男,50,600366,董事
陈农,男,50,600366,独立董事
包新民,男,48,600366,独立董事
薛群基,男,76,600366,独立董事
许晓华,男,55,000795,董事长/董事
姚湘盛,男,43,000795,副董事长/董事
魏中华,男,35,000795,董事
厉宝平,男,54,000795,董事
徐文财,男,52,000795,董事
胡天高,男,53,000795,董事
钱娟萍,女,54,000795,独立董事
辛茂荀,男,60,000795,独立董事
蒋岳祥,男,54,000795,独立董事
王苗通,男,61,002602,董事长/董事
王一锋,男,34,002602,副董事长/董事
邵恒,男,33,002602,董事
胡辉,男,47,002602,董事
王佶,男,47,002602,董事
赵骐,男,40,002602,董事
梁飞媛,女,53,002602,独立董事
陈卫东,男,50,002602,独立董事
王迁,男,43,002602,独立董事
王星,男,44,600736,董事长/董事
徐明,男,57,600736,副董事长/董事
屈晓云,女,47,600736,董事
王平1,男,47,600736,董事
孔丽,女,56,600736,董事
刘勇,男,51,600736,独立董事
杨相宁,男,40,600736,独立董事
魏向东,男,55,600736,独立董事
裴振华,男,59,300390,董事长/董事
陆建平,男,47,300390,董事
容建芬,女,55,300390,董事
冯志凌,男,37,300390,董事
沈同仙,女,55,300390,独立董事
李丹云,女,56,300390,独立董事
李彦勇,男,47,600223,董事长/董事
董红林,女,51,600223,董事
段东,女,41,600223,董事
朱南军,男,46,600223,独立董事
马涛,男,61,600223,独立董事
陈永红,男,48,002317,董事长/董事
周雪莉,女,48,002317,董事
龙春华,女,46,002317,董事
龙超峰,男,56,002317,董事
张玉冲,女,29,002317,董事
单鹏安,男,51,002317,董事
杜守颖,女,58,002317,独立董事
汤瑞刚,男,53,002317,独立董事
魏良华,男,66,002317,独立董事
张寓帅,男,31,600673,董事长/董事
张红伟,男,46,600673,董事
卢建权,男,47,600673,董事
钟章保,男,40,600673,董事
李义涛,男,36,600673,董事
何凤荣,男,43,600673,董事
徐友龙,男,53,600673,独立董事
谢娟,女,45,600673,独立董事
张再鸿,男,51,600673,独立董事
吴波,男,64,002747,董事长/董事
韩邦海,男,51,002747,副董事长/董事
袁琴,女,40,002747,董事
徐秋云,女,48,002747,董事
诸春华,男,48,002747,董事
钱巍,男,55,002747,董事
李翔,男,41,002747,独立董事
杨京彦,男,66,002747,独立董事
段星光,男,52,002747,独立董事
薛健,男,54,600389,董事长/董事
刘为东,男,50,600389,董事
毕冬冬,男,56,600389,董事
周崇庆,男,59,600389,董事
杜永朝,男,57,600389,董事
秦晋克,男,48,600389,董事
赵伟建,男,64,600389,独立董事
徐晓东,男,50,600389,独立董事
夏烽,女,60,600389,独立董事
谭忠豹,男,55,600809,董事长/董事
韩建书,男,56,600809,副董事长/董事
常建伟,男,53,600809,副董事长/董事
李明强,男,55,600809,董事
刘卫华,男,47,600809,董事
高明,男,55,600809,董事
杜文广,男,55,600809,独立董事
王朝成,男,41,600809,独立董事
李玉敏,男,60,600809,独立董事
周志中,男,54,000900,董事长/董事
刘玉新,男,50,000900,董事
袁宇,男,50,000900,董事
靳勇,男,49,000900,董事
张建军,男,54,000900,董事
刘桂良,女,55,000900,独立董事
包群,男,39,000900,独立董事
栗书茵,女,52,000900,独立董事
孟凡博,男,36,002194,董事长/董事
朱晖,男,40,002194,董事
胡丹,女,37,002194,董事
万正洋,男,38,002194,董事
钟伟刚,男,41,002194,董事
叶秀军,女,42,002194,董事
马洪,男,52,002194,独立董事
王征,女,50,002194,独立董事
唐斌,男,45,002194,独立董事
邹左军,男,60,300406,董事长/董事
刘希,男,56,300406,董事
庄献民,男,62,300406,董事
罗爱平,男,55,300406,董事
孙小林,男,59,300406,董事
曾志强,男,46,300406,董事
丁健,男,65,300406,独立董事
胡春生,男,63,300406,独立董事
付磊,男,67,300406,独立董事
罗祥波,男,47,300056,董事长/董事
徐秀丽,女,45,300056,董事
屈冀彤,男,46,300056,董事
丘国强,男,47,300056,董事
罗红花,女,43,300056,董事
廖政宗,男,55,300056,董事
刘勇,男,63,300056,董事
郑兴灿,男,55,300056,独立董事
王智勇,男,48,300056,独立董事
吴红军,男,48,300056,独立董事
马钟鸿,男,45,000003,董事长/董事
刘志平,女,55,000003,董事
李雨田,男,55,000003,董事
何松溪,男,63,000003,董事
马喜南,男,41,000003,董事
乐坤久,男,55,000003,董事
王和平,男,62,000003,独立董事
肖幼美,女,63,000003,独立董事
王巧云,女,54,000003,独立董事
史今,女,43,000516,董事长/董事
王爱萍,女,49,000516,副董事长/董事
曹鹤玲,女,60,000516,副董事长/董事
刘旭,男,34,000516,副董事长/董事
刘瑞轩,男,49,000516,董事
孙文国,男,43,000516,董事
常晓波,男,48,000516,独立董事
李富有,男,65,000516,独立董事
杨乃定,男,54,000516,独立董事
华勇,男,54,300113,董事长/董事
虞群娥,女,55,300113,董事
华燕,女,51,300113,董事
邬永东,男,38,300113,董事
杨金国,男,55,300113,独立董事
靳海涛,男,64,300113,独立董事
周立,男,51,300113,独立董事
杨君敏,男,56,002481,董事长/董事
李玉林,男,43,002481,董事
张代敏,男,61,002481,董事
隋君美,女,42,002481,董事
邵万斌,男,55,002481,董事
刘书贤,男,54,002481,董事
范忠廷,男,55,002481,独立董事
赵慧娜,女,28,002481,独立董事
谢光义,男,55,002481,独立董事
黄煜,男,49,300386,董事长/董事
李伟,男,48,300386,董事
陆舟,男,48,300386,董事
韩雪峰,男,49,300386,董事
李琪,女,54,300386,独立董事
黄涛,男,53,300386,独立董事
潘利华,男,74,300386,独立董事
脱利成,男,55,600720,董事长/董事
刘继彬,男,54,600720,董事
李生钰,男,55,600720,董事
杨虎,男,44,600720,董事
蔡军恒,男,52,600720,董事
顾超,男,58,600720,董事
薄立新,男,53,600720,独立董事
赵新民,男,48,600720,独立董事
李兴文,男,53,600720,独立董事
邹剑寒,男,49,002614,董事长/董事
李五令,男,62,002614,副董事长/董事
陈淑美,女,43,002614,董事
周宏,男,47,002614,董事
唐志国,男,45,002614,董事
王明贵,男,37,002614,董事
常小荣,女,62,002614,独立董事
刘志云,男,41,002614,独立董事
薛祖云,男,55,002614,独立董事
段向东,男,50,000629,董事长/董事
杨秀亮,男,49,000629,董事
曾显斌,男,51,000629,董事
张治杰,男,60,000629,董事
陈勇,男,56,000629,董事
张景凡,男,53,000629,董事
张强,男,57,000629,独立董事
吉利,女,40,000629,独立董事
严洪,男,44,000629,独立董事
尤习贵,男,61,000783,董事长/董事
金才玖,男,53,000783,副董事长/董事
邓晖,男,52,000783,副董事长/董事
肖宏江,男,62,000783,董事
戴敏云,男,48,000783,董事
孟文波,男,46,000783,董事
陈佳,男,36,000783,董事
崔少华,男,61,000783,董事
王瑛,女,45,000783,独立董事
温小杰,男,47,000783,独立董事
王建新,男,45,000783,独立董事
田轩,男,40,000783,独立董事
卞平芳,女,59,600370,董事长/董事
卞建峰,男,41,600370,副董事长/董事
薛凤娟,女,55,600370,董事
卞惠良,男,51,600370,董事
陶惠平,男,60,600370,独立董事
刘斌,男,46,600370,独立董事
奚庆,男,40,600370,独立董事
李庆萍,女,56,601998,董事长/执行董事
孙德顺,男,60,601998,执行董事
曹国强,男,54,601998,非执行董事
朱皋鸣,男,53,601998,非执行董事
万里明,男,52,601998,非执行董事
黄芳,女,45,601998,非执行董事
何操,男,63,601998,独立董事
殷立基,男,58,601998,独立董事
钱军,男,48,601998,独立董事
陈丽华,女,56,601998,独立董事
戚金兴,男,56,002244,董事长/董事
朱慧明,男,55,002244,董事
李渊,男,39,002244,董事
莫建华,男,48,002244,董事
贾生华,男,56,002244,独立董事
于永生,男,49,002244,独立董事
王曙光,男,65,002244,独立董事
刘梦龙,男,63,002751,董事长/董事
向开兵,男,48,002751,董事
彭康鑫,男,49,002751,董事
招瑞远,男,39,002751,董事
钟添华,男,40,002751,董事
赵晋琳,女,50,002751,独立董事
王晓玲,女,42,002751,独立董事
王俊,男,50,002751,独立董事
俞向前,男,51,600665,董事长/董事
李炳茂,男,50,600665,董事
杨斌,男,51,600665,董事
胡炘,男,47,600665,董事
宫蒲玲,女,58,600665,董事
祝社宁,男,53,600665,董事
王智刚,男,47,600665,董事
白永秀,男,63,600665,独立董事
杨为乔,男,48,600665,独立董事
宋敏,男,56,600665,独立董事
汪方军,男,43,600665,独立董事
沈继业,男,51,300369,董事长/董事
叶晓虎,男,44,300369,董事
黎宏,女,45,300369,董事
Michael David Ricks,男,57,300369,董事
李建国,男,57,300369,董事
欧阳浩,男,51,300369,董事
张海燕,女,47,300369,独立董事
姜晓丹,男,45,300369,独立董事
朱慈蕴,女,63,300369,独立董事
张东海,男,48,900948,董事长/执行董事
王三民,男,44,900948,执行董事
吕贵良,男,52,900948,执行董事
宋占有,男,53,900948,执行董事
葛耀勇,男,48,900948,执行董事
刘春林,男,51,900948,执行董事
张东升,男,47,900948,执行董事
俞有光,男,63,900948,独立董事
黄速建,男,63,900948,独立董事
黄显荣,男,55,900948,独立董事
张志铭,男,56,900948,独立董事
曹继华,男,56,600235,董事长/董事
