,ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio
29846,600179.SH,20190430,20190331,平安信托有限责任公司-平安信托汇安990号集合资金信托,77000000.0,5.18
29847,600179.SH,20190430,20190331,长城国融投资管理有限公司,14000000.0,0.94
29848,600179.SH,20190430,20190331,国通信托有限责任公司-国通信托·聚赢88号证券投资单一资金信托,48666374.0,3.27
29849,600179.SH,20190430,20190331,郭东圣,276022551.0,18.56
29850,600179.SH,20190430,20190331,红塔红土基金-中信证券-万向信托-万向信托-星辰82号事务管理类单一资金信托,12850871.0,0.86
29851,600180.SH,20190427,20190331,泰康人寿保险有限责任公司-投连-行业配置,10205133.0,1.0
29852,600180.SH,20190427,20190331,中信证券股份有限公司,17484154.0,1.72
29853,600180.SH,20190427,20190331,上海成芳投资管理中心(有限合伙)-上海成芳投资管理中心(有限合伙)-策略伍号私募投资基金,7499070.0,0.74
29854,600180.SH,20190427,20190331,上海豫辉投资管理中心(有限合伙),89285714.0,8.78
29855,600180.SH,20190427,20190331,刘轶,13392857.0,1.32
29856,600180.SH,20190427,20190331,全国社保基金一一六组合,8972731.0,0.88
29857,600180.SH,20190427,20190331,胡扬忠,17359460.0,1.71
29858,600180.SH,20190427,20190331,万永兴,31250000.0,3.07
29859,600180.SH,20190427,20190331,郑州瑞茂通供应链有限公司-2017年非公开发行可交换公司债券质押专户,118798887.0,11.69
29860,600180.SH,20190427,20190331,郑州瑞茂通供应链有限公司,507195326.0,49.9
29861,600240.SH,20190507,20190430,重庆禄垚医疗科技有限公司,72778951.0,5.11
29862,600240.SH,20190507,20190430,华业发展(深圳)有限公司,304800331.0,21.4
29863,600240.SH,20190507,20190430,重庆满垚医疗科技有限公司,72778952.0,5.11
29864,600240.SH,20190507,20190430,重庆玖威医疗科技有限公司,72778952.0,5.11
29865,600240.SH,20190430,20190331,中央汇金资产管理有限责任公司,16284500.0,1.14
29866,600240.SH,20190430,20190331,香港中央结算有限公司(陆股通),22371694.0,1.57
29867,600240.SH,20190430,20190331,中国证券金融股份有限公司,27168044.0,1.91
29868,600240.SH,20190430,20190331,重庆满垚医疗科技有限公司,72778952.0,5.11
29869,600240.SH,20190430,20190331,重庆禄垚医疗科技有限公司,72778951.0,5.11
29870,600240.SH,20190430,20190331,重庆玖威医疗科技有限公司,72778952.0,5.11
29871,600241.SH,20190424,20190331,辽宁时代万恒控股集团有限公司,143133473.0,48.63
29872,600241.SH,20190424,20190331,肖跃庭,2500000.0,0.85
29873,600241.SH,20190424,20190331,黄年山,6290899.0,2.14
29874,600241.SH,20190424,20190331,辽宁润中供水有限责任公司,8451881.0,2.87
29875,600241.SH,20190424,20190331,庄新建,1692277.0,0.58
29876,600241.SH,20190424,20190331,刘国忠,10355644.0,3.52
29877,600241.SH,20190424,20190331,辽宁交通投资有限责任公司,16923076.0,5.75
29878,600241.SH,20190424,20190331,鞍山达仁投资有限公司,8231099.0,2.8
29879,600241.SH,20190424,20190331,黄弘毅,2900000.0,0.99
29880,600241.SH,20190424,20190331,张桂华,5341020.0,1.81
29881,600242.SH,20190604,20190531,上海三盛宏业投资(集团)有限责任公司,122514023.0,26.83
29882,600242.SH,20190604,20190531,上海兴铭房地产有限公司,34503172.0,7.56
29883,600242.SH,20190604,20190531,陈立军,22841311.0,5.0
29884,600242.SH,20190604,20190531,北京科博德奥投资合伙企业(有限合伙),26306294.0,5.76
29885,600242.SH,20190604,20190531,樟树市云克投资管理中心(有限合伙),38653846.0,8.46
29886,600242.SH,20190530,20190529,上海兴铭房地产有限公司,34503172.0,7.56
29887,600242.SH,20190530,20190529,陈立军,23841311.0,5.22
29888,600242.SH,20190530,20190529,樟树市云克投资管理中心(有限合伙),38653846.0,8.46
29889,600242.SH,20190530,20190529,北京科博德奥投资合伙企业(有限合伙),26306294.0,5.76
29890,600242.SH,20190530,20190529,上海三盛宏业投资(集团)有限责任公司,122514023.0,26.83
29891,600243.SH,20190430,20190331,青海重型机床有限责任公司,52019200.0,11.85
29892,600243.SH,20190430,20190331,北京千石创富-招商银行-广东粤财信托-粤财信托·青海华鼎定增2号单一资金信托计划,37000000.0,8.43
29893,600243.SH,20190430,20190331,徐开东,3134004.0,0.71
29894,600243.SH,20190430,20190331,青海溢峰科技投资有限公司,18000000.0,4.1
29895,600243.SH,20190430,20190331,财通基金-招商银行-粤财信托-粤财信托·青海华鼎定增1号单一资金信托计划,18000000.0,4.1
29896,600243.SH,20190430,20190331,兴业全球基金-招商银行-广东粤财信托-粤财信托·青海华鼎定增3号单一资金信托计划,37000000.0,8.43
29897,600243.SH,20190430,20190331,青海机电国有控股有限公司,18000000.0,4.1
29898,600243.SH,20190430,20190331,于世光,5844039.0,1.33
29899,600243.SH,20190430,20190331,深圳市创东方富达投资企业(有限合伙),37000000.0,8.43
29900,600243.SH,20190430,20190331,上海圣雍创业投资合伙企业(有限合伙),37000000.0,8.43
29901,600308.SH,20190430,20190331,华泰集团有限公司,416155302.0,35.64
29902,600308.SH,20190430,20190331,中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金,7279800.0,0.62
29903,600308.SH,20190430,20190331,中国建设银行股份有限公司-新华增怡债券型证券投资基金,6914183.0,0.59
29904,600308.SH,20190430,20190331,中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金,6881160.0,0.59
29905,600308.SH,20190430,20190331,广发银行股份有限公司-广发银行“薪满益足”天天薪人民币理财计划,3905200.0,0.33
29906,600308.SH,20190430,20190331,农银人寿保险股份有限公司-传统保险产品,6999958.0,0.6
29907,600308.SH,20190430,20190331,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,15915397.0,1.36
29908,600308.SH,20190430,20190331,曾广生,3751747.0,0.32
29909,600308.SH,20190430,20190331,UBS   AG,5547008.0,0.48
29910,600308.SH,20190430,20190331,交通银行股份有限公司-长信量化先锋混合型证券投资基金,4562848.0,0.39
29911,600309.SH,20190427,20190331,深圳市中凯信创业投资股份有限公司,301808357.0,9.61
29912,600309.SH,20190427,20190331,Prime Partner International Limited,336042361.0,10.7
29913,600309.SH,20190427,20190331,香港中央结算有限公司(陆股通),60427163.0,1.92
29914,600309.SH,20190427,20190331,北京德杰汇通科技有限公司,69995240.0,2.23
29915,600309.SH,20190427,20190331,中国证券金融股份有限公司,73348584.0,2.34
29916,600309.SH,20190427,20190331,孙惠刚,67542606.0,2.15
29917,600309.SH,20190427,20190331,中央汇金资产管理有限责任公司,25598520.0,0.82
29918,600309.SH,20190427,20190331,烟台国丰投资控股有限公司,677764654.0,21.59
29919,600309.SH,20190427,20190331,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,26209022.0,0.83
29920,600309.SH,20190427,20190331,烟台中诚投资股份有限公司,330379594.0,10.52
29921,600310.SH,20190427,20190331,广西正润发展集团有限公司,414147990.0,50.03
29922,600310.SH,20190427,20190331,广西贺州市广泽资本投资有限公司,10663536.0,1.29
29923,600310.SH,20190427,20190331,宋建波,9699200.0,1.17
29924,600310.SH,20190427,20190331,香港中央结算有限公司(陆股通),6347627.0,0.77
29925,600310.SH,20190427,20190331,林民,8485271.0,1.03
29926,600310.SH,20190427,20190331,中国证券金融股份有限公司,3537900.0,0.43
29927,600310.SH,20190427,20190331,韩燕煦,2324400.0,0.28
29928,600310.SH,20190427,20190331,陈光阳,5875887.0,0.71
29929,600310.SH,20190427,20190331,何玉琴,2141200.0,0.26
29930,600310.SH,20190427,20190331,周华,2860100.0,0.35
29931,600311.SH,20190426,20190331,王建明,1768301.0,0.27
29932,600311.SH,20190426,20190331,陆英姿,2016572.0,0.3
29933,600311.SH,20190426,20190331,中央汇金资产管理有限责任公司,1596200.0,0.24
29934,600311.SH,20190426,20190331,法国兴业银行,2865901.0,0.43
29935,600311.SH,20190426,20190331,张岩,2370128.0,0.36
29936,600311.SH,20190426,20190331,邵明,1718901.0,0.26
29937,600311.SH,20190426,20190331,武威荣华工贸集团有限公司,108976734.0,16.37
29938,600311.SH,20190426,20190331,路月清,2035500.0,0.31
29939,600311.SH,20190426,20190331,武威塑料包装有限公司,2550000.0,0.38
29940,600311.SH,20190426,20190331,董夫河,1705200.0,0.26
29941,600390.SH,20190427,20190331,招商证券资管-兴业银行-招商智远智增宝一号集合资产管理计划,98522167.0,2.63
29942,600390.SH,20190427,20190331,颐和银丰(天津)投资管理有限公司,147783251.0,3.94
29943,600390.SH,20190427,20190331,招商财富资产-招商银行-招商银行股份有限公司,147783251.0,3.94
29944,600390.SH,20190427,20190331,深圳市平安置业投资有限公司,147783251.0,3.94
29945,600390.SH,20190427,20190331,华宝证券-平安银行-华宝证券华增五号集合资产管理计划,147783251.0,3.94
29946,600390.SH,20190427,20190331,前海开源基金-农业银行-上海茁蓄投资管理合伙企业(有限合伙),147783251.0,3.94
29947,600390.SH,20190427,20190331,中远海运发展股份有限公司,147783251.0,3.94
29948,600390.SH,20190427,20190331,中建资本控股有限公司,147783251.0,3.94
29949,600390.SH,20190427,20190331,长沙矿冶研究院有限责任公司,125626629.0,3.35
29950,600390.SH,20190427,20190331,中国五矿股份有限公司,1764220035.0,47.07
29951,600391.SH,20190427,20190331,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,1623293.0,0.49
29952,600391.SH,20190427,20190331,中国航发成都发动机有限公司,118907305.0,36.02
29953,600391.SH,20190427,20190331,全国社保基金四一四组合,1999927.0,0.61
29954,600391.SH,20190427,20190331,苏志辉,998668.0,0.3
29955,600391.SH,20190427,20190331,李群明,585300.0,0.18
29956,600391.SH,20190427,20190331,吴栖钢,555000.0,0.17
29957,600391.SH,20190427,20190331,香港中央结算有限公司(陆股通),1392872.0,0.42
29958,600391.SH,20190427,20190331,林奇,1564443.0,0.47
29959,600391.SH,20190427,20190331,慕永杰,880062.0,0.27
29960,600391.SH,20190427,20190331,王志森,1066000.0,0.32
29961,600393.SH,20190430,20190331,广州城启集团有限公司,513376000.0,20.24
29962,600393.SH,20190430,20190331,广州建豪房地产开发有限公司,128111320.0,5.05
29963,600393.SH,20190430,20190331,汉富城开投资有限公司,30781416.0,1.21
29964,600393.SH,20190430,20190331,广州粤泰控股集团有限公司,508584000.0,20.05
29965,600393.SH,20190430,20190331,万家共赢-宁波银行-山东信托-山东信托恒赢18号集合资金信托计划,42202670.0,1.66
29966,600393.SH,20190430,20190331,锐懿资产-宁波银行-山东信托-山东信托恒赢19号集合资金信托计划,45810201.0,1.81
29967,600393.SH,20190430,20190331,广州豪城房产开发有限公司,139931928.0,5.52
29968,600393.SH,20190430,20190331,广州新意实业发展有限公司,56429714.0,2.22
29969,600393.SH,20190430,20190331,西藏棕枫创业投资有限公司,155605106.0,6.14
29970,600393.SH,20190430,20190331,广州恒发房地产开发有限公司,125014250.0,4.93
29971,600181.SH,20070430,20061231,中国和平(北京)投资有限公司,30400920.0,8.73
29972,600181.SH,20070430,20061231,云南正通经贸有限责任公司,5827140.0,1.67
29973,600181.SH,20070430,20061231,深圳市蛇口大赢工贸有限公司,17344200.0,4.98
29974,600181.SH,20070430,20061231,深圳市新旺投资咨询有限公司,15719600.0,4.52
29975,600181.SH,20070430,20061231,天津市万博咨询公司,7194704.0,2.07
29976,600181.SH,20070430,20061231,云南云大投资控股有限公司,72931104.0,20.95
29977,600181.SH,20070430,20061231,云南龙泰农业资源开发有限公司,31078080.0,8.93
29978,600181.SH,20070430,20061231,天津开创投资有限责任公司,5674305.0,1.63
29979,600181.SH,20070430,20061231,中国抽纱汕头进出口公司,6000000.0,1.72
29980,600181.SH,20070430,20061231,深圳市捷发信息咨询服务有限公司,16554780.0,4.76
29981,600182.SH,20190430,20190331,宁波亿酷投资管理有限公司-亿酷1期私募证券投资基金,1114400.0,0.33
29982,600182.SH,20190430,20190331,陆宗恺,840600.0,0.25
29983,600182.SH,20190430,20190331,佳通轮胎(中国)投资有限公司,151070000.0,44.43
29984,600182.SH,20190430,20190331,牡丹江鑫汇资产投资经营公司,2500000.0,0.74
29985,600182.SH,20190430,20190331,李陆军,2002874.0,0.59
29986,600182.SH,20190430,20190331,牡丹江桦林橡胶有限责任公司,1130000.0,0.33
29987,600182.SH,20190430,20190331,中国能源建设集团黑龙江省火电第一工程有限公司,3000000.0,0.88
29988,600182.SH,20190430,20190331,中国信达资产管理股份有限公司,2000000.0,0.59
29989,600182.SH,20190430,20190331,黑龙江龙桦联营经销公司,1000000.0,0.29
29990,600182.SH,20190430,20190331,黑龙江省国际信托投资公司,5200000.0,1.53
29991,600183.SH,20190425,20190331,东莞市国弘投资有限公司,334638845.0,15.8
29992,600183.SH,20190425,20190331,全国社保基金一一二组合,17587040.0,0.83
29993,600183.SH,20190425,20190331,挪威中央银行-自有资金,19462006.0,0.92
29994,600183.SH,20190425,20190331,伟华电子有限公司,326283920.0,15.41
29995,600183.SH,20190425,20190331,广东省广新控股集团有限公司,350416406.0,16.55
29996,600183.SH,20190425,20190331,中央汇金资产管理有限责任公司,44676530.0,2.11
29997,600183.SH,20190425,20190331,香港中央结算有限公司(陆股通),56371170.0,2.66
29998,600183.SH,20190425,20190331,全国社保基金四零六组合,21841637.0,1.03
29999,600183.SH,20190425,20190331,广东省外贸开发有限公司,162418122.0,7.67
30000,600183.SH,20190425,20190331,中国对外经济贸易信托有限公司-淡水泉精选1期,18324020.0,0.87
30001,600185.SH,20190618,20190613,中国证券金融股份有限公司,30465519.0,1.48
30002,600185.SH,20190618,20190613,格力地产股份有限公司回购专用证券账户,143030801.0,6.94
30003,600185.SH,20190618,20190613,广州金融控股集团有限公司,51622418.0,2.51
30004,600185.SH,20190618,20190613,铜陵发展投资集团有限公司,51622418.0,2.51
30005,600185.SH,20190618,20190613,杭州滨创股权投资有限公司,31268439.0,1.52
30006,600185.SH,20190618,20190613,泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,102654867.0,4.98
30007,600185.SH,20190618,20190613,珠海投资控股有限公司,847339780.0,41.13
30008,600185.SH,20190618,20190613,建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,102654867.0,4.98
30009,600185.SH,20190618,20190613,广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,102654867.0,4.98
30010,600185.SH,20190618,20190613,西安飞机工业(集团)有限责任公司,26287500.0,1.28
30011,600246.SH,20190603,20190529,上海富诚海富通资产-宁波银行-富诚海富通福瑞通达1号专项资产管理计划,104651161.0,5.09
30012,600246.SH,20190603,20190529,万通投资控股股份有限公司,417062289.0,20.3
30013,600246.SH,20190603,20190529,GLP Capital Investment4(HK) Limited,205400931.0,10.0
30014,600246.SH,20190603,20190529,嘉华东方控股(集团)有限公司,732561141.0,35.66
30015,600246.SH,20190430,20190331,北京方顺科技有限公司,12271650.0,0.6
30016,600246.SH,20190430,20190331,林联丰(上海)投资管理有限公司,7294498.0,0.36
30017,600246.SH,20190430,20190331,卢长祺,8752215.0,0.43
30018,600246.SH,20190430,20190331,曹慧利,12557479.0,0.61
30019,600246.SH,20190430,20190331,上海富诚海富通资产-宁波银行-富诚海富通福瑞通达1号专项资产管理计划,104651161.0,5.09
30020,600246.SH,20190430,20190331,赵晓东,12042784.0,0.59
30021,600247.SH,20190430,20190331,郑树徳,3225779.0,0.96
30022,600247.SH,20190430,20190331,钱小霖,3248000.0,0.97
30023,600247.SH,20190430,20190331,曹元峰,3566800.0,1.06
30024,600247.SH,20190430,20190331,北京绿科伯创科技有限公司,25800000.0,7.67
30025,600247.SH,20190430,20190331,余洁晴,2967500.0,0.88
30026,600247.SH,20190430,20190331,麦志勇,3579450.0,1.06
30027,600247.SH,20190430,20190331,金惠明,3833311.0,1.14
30028,600247.SH,20190430,20190331,唐逦,3450000.0,1.03
30029,600247.SH,20190430,20190331,王建飞,3403103.0,1.01
30030,600247.SH,20190430,20190331,刘先军,2738400.0,0.81
30031,600248.SH,20190426,20190331,金石投资有限公司,16316462.0,1.78
30032,600248.SH,20190426,20190331,北京京新盛天投资有限公司,10877641.0,1.18
30033,600248.SH,20190426,20190331,武汉中派克恒业创业投资基金合伙企业(有限合伙),15107835.0,1.65
30034,600248.SH,20190426,20190331,陕西延长石油(集团)有限责任公司,492112799.0,53.61
30035,600248.SH,20190426,20190331,俞明之,6414400.0,0.7
30036,600248.SH,20190426,20190331,武汉北派克伟业创业投资基金合伙企业(有限合伙),12086268.0,1.32
30037,600248.SH,20190426,20190331,武汉毕派克时代创业投资基金合伙企业(有限合伙),15107835.0,1.65
30038,600248.SH,20190426,20190331,陕西延化工程建设有限责任公司,12520326.0,1.36
30039,600248.SH,20190426,20190331,刘纯权,67118071.0,7.31
30040,600248.SH,20190426,20190331,陕西省高新技术产业投资有限公司,8770000.0,0.96
30041,600250.SH,20190614,20190606,胡志炜,3662645.0,1.42
30042,600250.SH,20190614,20190606,中国证券投资者保护基金有限责任公司,18609302.0,7.19
30043,600250.SH,20190614,20190606,胡志剑,3282388.0,1.27
30044,600250.SH,20190614,20190606,杨贤连,1907200.0,0.74
30045,600250.SH,20190614,20190606,贵州汇新科技发展有限公司,1944059.0,0.75
30046,600250.SH,20190614,20190606,南京旅游集团有限责任公司,90516562.0,34.99
30047,600250.SH,20190614,20190606,南京斯亚集团有限公司,4920451.0,1.9
30048,600250.SH,20190614,20190606,雷立军,2686251.0,1.04
30049,600250.SH,20190614,20190606,南京商厦股份有限公司,4192030.0,1.62
30050,600250.SH,20190614,20190606,北京元和盛德投资有限责任公司,1890000.0,0.73
30051,600312.SH,20190430,20190331,青岛城投金融控股集团有限公司,27000000.0,1.99
30052,600312.SH,20190430,20190331,香港中央结算有限公司(陆股通),26759429.0,1.97
30053,600312.SH,20190430,20190331,叶怡红,28457070.0,2.1
30054,600312.SH,20190430,20190331,平高集团有限公司,549497573.0,40.5
30055,600312.SH,20190430,20190331,广州金控资产管理有限公司-广金资产财富管理优选1号私募投资基金,22400000.0,1.65
30056,600312.SH,20190430,20190331,中国长城资产管理股份有限公司,34000000.0,2.51
30057,600312.SH,20190430,20190331,中国证券金融股份有限公司,13000258.0,0.96
30058,600312.SH,20190430,20190331,华安基金-兴业银行-广西铁路发展投资基金(有限合伙),11498022.0,0.85
30059,600312.SH,20190430,20190331,华安基金-工商银行-国民信托-国民信托·平高电气定增单一资金信托,28281427.0,2.08
30060,600312.SH,20190430,20190331,山东高速投资控股有限公司,22000000.0,1.62
30061,600313.SH,20190426,20190331,郭文江,47607003.0,4.4
30062,600313.SH,20190426,20190331,中国农垦集团有限公司,250250000.0,23.12
30063,600313.SH,20190426,20190331,中国农业发展集团有限公司,157718120.0,14.57
30064,600313.SH,20190426,20190331,宋全启,15194553.0,1.4
30065,600313.SH,20190426,20190331,夏重阳,12330000.0,1.14
30066,600313.SH,20190426,20190331,法国兴业银行,5537150.0,0.51
30067,600313.SH,20190426,20190331,张卫南,11673153.0,1.08
30068,600313.SH,20190426,20190331,现代种业发展基金有限公司,20259402.0,1.87
30069,600313.SH,20190426,20190331,吕涛,5300000.0,0.49
30070,600313.SH,20190426,20190331,吴庆文,4021200.0,0.37
30071,600315.SH,20190427,20190331,香港中央结算有限公司(陆股通),13736575.0,2.05
30072,600315.SH,20190427,20190331,重阳集团有限公司,5534687.0,0.82
30073,600315.SH,20190427,20190331,上海重阳战略投资有限公司-重阳战略才智基金,7764451.0,1.16
30074,600315.SH,20190427,20190331,中国平安人寿保险股份有限公司-传统-普通保险产品,17567886.0,2.62
30075,600315.SH,20190427,20190331,上海太富祥尔股权投资基金合伙企业(有限合伙),10226588.0,1.52
30076,600315.SH,20190427,20190331,上海重阳战略投资有限公司-重阳战略同智基金,10600066.0,1.58
30077,600315.SH,20190427,20190331,上海家化(集团)有限公司,317132527.0,47.25
30078,600315.SH,20190427,20190331,上海久事(集团)有限公司,30842898.0,4.59
30079,600315.SH,20190427,20190331,国泰君安证券资管-建设银行-国泰君安君得鑫股票集合资产管理计划,7459739.0,1.11
30080,600315.SH,20190427,20190331,上海重阳战略投资有限公司-重阳战略聚智基金,18971234.0,2.83
30081,600395.SH,20190420,20190331,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),4008600.0,0.24
30082,600395.SH,20190420,20190331,四川川投峨眉铁合金(集团)有限责任公司,5489820.0,0.33
30083,600395.SH,20190420,20190331,太平洋资管-农业银行-卓越财富股息价值股票型产品,4200000.0,0.25
30084,600395.SH,20190420,20190331,兖矿集团有限公司,191972653.0,11.6
30085,600395.SH,20190420,20190331,林要兴,3581150.0,0.22
30086,600395.SH,20190420,20190331,彭玉香,3193851.0,0.19
30087,600395.SH,20190420,20190331,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,2702997.0,0.16
30088,600395.SH,20190420,20190331,香港中央结算有限公司(陆股通),6573944.0,0.4
30089,600395.SH,20190420,20190331,中国建设银行股份有限公司贵州省分行,16201513.0,0.98
30090,600395.SH,20190420,20190331,贵州盘江投资控股(集团)有限公司,961050600.0,58.07
30091,600396.SH,20190426,20190331,中国证券金融股份有限公司,4076300.0,0.28
30092,600396.SH,20190426,20190331,周红,1560000.0,0.11
30093,600396.SH,20190426,20190331,深圳市联信投资有限公司,61834138.0,4.2
30094,600396.SH,20190426,20190331,辽宁能源投资(集团)有限责任公司,295980782.0,20.1
30095,600396.SH,20190426,20190331,华电能源股份有限公司,308061649.0,20.92
30096,600396.SH,20190426,20190331,周吉长,1820552.0,0.12
30097,600396.SH,20190426,20190331,张应霞,2122900.0,0.14
30098,600396.SH,20190426,20190331,修泉刚,1588800.0,0.11
30099,600396.SH,20190426,20190331,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1680158.0,0.11
30100,600396.SH,20190426,20190331,华电金山能源有限公司,258856048.0,17.58
30101,600398.SH,20190730,20190723,全国社保基金一零二组合,123000064.0,2.78
30102,600398.SH,20190730,20190723,香港中央结算有限公司(陆股通),80282266.0,1.82
30103,600398.SH,20190730,20190723,中国证券金融股份有限公司,113823740.0,2.58
30104,600398.SH,20190730,20190723,荣基国际(香港)有限公司,1107604228.0,25.06
30105,600398.SH,20190730,20190723,江阴恒盛国际贸易有限公司,162307692.0,3.67
30106,600398.SH,20190730,20190723,深圳市腾讯普和有限合伙企业(有限合伙),238549618.0,5.4
30107,600398.SH,20190730,20190723,海澜集团有限公司,1765971703.0,39.95
30108,600398.SH,20190730,20190723,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,37349073.0,0.85
30109,600398.SH,20190730,20190723,国星集团有限公司,148329018.0,3.36
30110,600398.SH,20190730,20190723,江阴市晟汇国际贸易有限公司,68016183.0,1.54
30111,600186.SH,20190426,20190331,河南省农业综合开发有限公司,24395573.0,2.3
30112,600186.SH,20190426,20190331,浙江睿康投资有限公司,125122472.0,11.78
30113,600186.SH,20190426,20190331,梁志山,3978400.0,0.37
30114,600186.SH,20190426,20190331,董晓艳,5307878.0,0.5
30115,600186.SH,20190426,20190331,UBS   AG,12795300.0,1.2
30116,600186.SH,20190426,20190331,项城市天安科技有限公司,9580284.0,0.9
30117,600186.SH,20190426,20190331,董凤山,4044300.0,0.38
30118,600186.SH,20190426,20190331,韩志强,4000000.0,0.38
30119,600186.SH,20190426,20190331,叶继革,4386400.0,0.41
30120,600186.SH,20190426,20190331,张晓峰,9484855.0,0.89
30121,600187.SH,20190426,20190331,中国证券金融股份有限公司,7896628.0,0.48
30122,600187.SH,20190426,20190331,拉萨经济技术开发区厚康实业有限公司,158648700.0,9.59
30123,600187.SH,20190426,20190331,顾德珍,8564700.0,0.52
30124,600187.SH,20190426,20190331,拉萨经济技术开发区永冠贸易有限公司,39662200.0,2.4
30125,600187.SH,20190426,20190331,大通证券股份有限公司,8554600.0,0.52
30126,600187.SH,20190426,20190331,黑龙江国中水务股份有限公司回购专用证券账户,30965600.0,1.87
30127,600187.SH,20190426,20190331,国中(天津)水务有限公司,227312500.0,13.74
30128,600187.SH,20190426,20190331,倪滨江,8541800.0,0.52
30129,600187.SH,20190426,20190331,陈开同,16215924.0,0.98
30130,600187.SH,20190426,20190331,中央汇金资产管理有限责任公司,21628100.0,1.31
30131,600188.SH,20190427,20190331,莫剑荣,7594500.0,0.15
30132,600188.SH,20190427,20190331,香港中央结算(代理人)有限公司,1948612033.0,39.67
30133,600188.SH,20190427,20190331,中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,22065202.0,0.45
30134,600188.SH,20190427,20190331,兖矿集团有限公司,2267169423.0,46.16
30135,600188.SH,20190427,20190331,阿布达比投资局,18885166.0,0.38
30136,600188.SH,20190427,20190331,香港中央结算有限公司(陆股通),6791793.0,0.14
30137,600188.SH,20190427,20190331,中央汇金资产管理有限责任公司,19355100.0,0.39
30138,600188.SH,20190427,20190331,全国社保基金四零三组合,12884351.0,0.26
30139,600188.SH,20190427,20190331,全国社保基金一零二组合,19103061.0,0.39
30140,600188.SH,20190427,20190331,新华人寿保险股份有限公司-分红-团体分红-018L-FH001沪,12261478.0,0.25
30141,600252.SH,20190404,20190402,中欧基金-农业银行-中欧中证金融资产管理计划,25335000.0,0.73
30142,600252.SH,20190404,20190402,广西投资集团有限公司,777708027.0,22.38
30143,600252.SH,20190404,20190402,银华基金-农业银行-银华中证金融资产管理计划,25335000.0,0.73
30144,600252.SH,20190404,20190402,广西中恒实业有限公司,69565762.0,2.0
30145,600252.SH,20190404,20190402,中央汇金资产管理有限责任公司,50873400.0,1.46
30146,600252.SH,20190404,20190402,南方基金-农业银行-南方中证金融资产管理计划,25335000.0,0.73
30147,600252.SH,20190404,20190402,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,25335000.0,0.73
30148,600252.SH,20190404,20190402,广发基金-农业银行-广发中证金融资产管理计划,25335000.0,0.73
30149,600252.SH,20190404,20190402,中国证券金融股份有限公司,164601732.0,4.74
30150,600252.SH,20190404,20190402,嘉实基金-农业银行-嘉实中证金融资产管理计划,25335000.0,0.73
30151,600253.SH,20130308,20121231,通用天方药业集团有限公司,166353625.0,39.61
30152,600253.SH,20130308,20121231,兴业银行股份有限公司-兴全全球视野股票型证券投资基金,3489851.0,0.83
30153,600253.SH,20130308,20121231,吉宁,1930000.0,0.46
30154,600253.SH,20130308,20121231,中国通用技术(集团)控股有限责任公司,8399967.0,2.0
30155,600253.SH,20130308,20121231,兴业银行股份有限公司-兴全保本混合型证券投资基金,2158732.0,0.51
30156,600253.SH,20130308,20121231,中国农业银行-国泰金牛创新成长股票型证券投资基金,3702112.0,0.88
30157,600253.SH,20130308,20121231,兴业全球基金公司-兴业-白新亮特定资产管理,1798375.0,0.43
30158,600253.SH,20130308,20121231,中国建设银行-国泰金马稳健回报证券投资基金,5374333.0,1.28
30159,600253.SH,20130308,20121231,全国社保基金一零八组合,4739646.0,1.13
30160,600253.SH,20130308,20121231,东证资管-招行-东方红-新睿1号集合资产管理计划,4529559.0,1.08
30161,600255.SH,20190430,20190331,芜湖恒鑫铜业集团有限公司,28558255.0,1.61
30162,600255.SH,20190430,20190331,香港中央结算有限公司(陆股通),7834127.0,0.44
30163,600255.SH,20190430,20190331,黄毓,6501000.0,0.37
30164,600255.SH,20190430,20190331,戴文萍,4654000.0,0.26
30165,600255.SH,20190430,20190331,钱成,4833000.0,0.27
30166,600255.SH,20190430,20190331,中国证券金融股份有限公司,5123800.0,0.29
30167,600255.SH,20190430,20190331,王绍林,5030529.0,0.28
30168,600255.SH,20190430,20190331,钱勇,8520000.0,0.48
30169,600255.SH,20190430,20190331,李绍君,12551477.0,0.71
30170,600255.SH,20190430,20190331,霍尔果斯船山文化传媒有限公司,176959400.0,10.0
30171,600316.SH,20190426,20190331,刘冬梅,6096400.0,0.85
30172,600316.SH,20190426,20190331,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,4414028.0,0.62
30173,600316.SH,20190426,20190331,洪海,3487800.0,0.49
